source,target,weight
Pharmacy,Pharmacy & Health Sciences,2.0
Pharmacy,Pharmacognosy,54.0
Pharmacy,Chemistry and Pharmaceutical Engineering,4.0
Pharmacy,Urology,54.0
Pharmacy,Epidemiology and Biostatistics,4.0
Pharmacy,Pathological Physiology,8.0
Pharmacy,Physical Chemistry,4.0
Pharmacy,Nuclear Sciences,4.0
Pharmacy,Medical Biochemistry,12.0
Pharmacy,Medical Biochemical Analysis,4.0
Pharmacy,Histology and Embryology,8.0
Pharmacy,Life Sciences and Chemistry,8.0
Pharmacy,Medical Chemistry,8.0
Pharmacy,Anatomy,18.0
Pharmacy,Cardiovascular Biology and Atherosclerosis Research,8.0
Pharmacy,Aging and Regenerative Medicine,8.0
Pharmacy,Pharmacology and Pharmacotherapy,8.0
Pharmacy,Molecular Medicine and Biopharmaceutical Sciences,8.0
Pharmacy,Cancer Research,34.0
Pharmacy,Applied Chemistry,16.0
Pharmacy,Biomedical Science and Technology,12.0
Pharmacy,Statistics,6.0
Pharmacy,Surgery (Transplantation),2.0
Pharmacy,Nephrology (Transplantation),2.0
Pharmacy,Environmental and Human Science,16.0
Pharmacy,Plant Physiology and Development,8.0
Pharmacy,Medicine and Pharmacy,4.0
Pharmacy,Environmental Analysis,2.0
Pharmacy,Biochemistry and Natural Products,2.0
Pharmacy,Hi-Tech Institute,8.0
Pharmacy,Medicinal Materials,4.0
Pharmacy,Technological Progress,2.0
Pharmacy,Applied Science and Technology,2.0
Pharmacy,Natural Product Research,12.0
Pharmacy,Physiology and Pharmacology,24.0
Pharmacy,Intensive Care,24.0
Pharmacy,Pharmaceutical Disciplines,12.0
Pharmacy,Tourism and Service,12.0
Pharmacy,General Clinical Disciplines,12.0
Pharmacy,Health Management,4.0
Pharmacy,Medical University,132.0
Pharmacy,Medicine Chemistry and Pharmaceutical Analysis,98.0
Pharmacy,Dentistry,56.0
Pharmacy,Medical Research,20.0
Pharmacy,Oral Pathology & Maxillofacial Radiology,2.0
Pharmacy,Oral & Maxillofacial Imaging,2.0
Pharmacy,Dermatology,24.0
Pharmacy,Obstetrics and Gynecology,212.0
Pharmacy,Translational Research,14.0
Pharmacy,Geological Engineering,18.0
Pharmacy,Bioengineering,46.0
Pharmacy,Nanomedicine and Nanosafety,4.0
Pharmacy,Ophthalmology,28.0
Pharmacy,Pharmaceutical Biosciences,4.0
Pharmacy,Pharma Research and Early Development,4.0
Pharmacy,Pharmacy and Biomedical Sciences,6.0
Pharmacy,Bioengineering and Therapeutic Sciences,4.0
Pharmacy,Chemical Sciences,8.0
Pharmacy,Chemical Laboratory,2.0
Pharmacy,Biology,62.0
Pharmacy,Plant Sciences,2.0
Pharmacy,Natural Sciences,2.0
Pharmacy,Agriculture and Natural Resources,2.0
Pharmacy,Microbiology,52.0
Pharmacy,Rheumatology,34.0
Pharmacy,Pharmacoeconomics & Outcomes Research,6.0
Pharmacy,Food Technology,2.0
Pharmacy,Pediatric Respiratory Disease,16.0
Pharmacy,Pharmaceutical Outcomes and Policy,10.0
Pharmacy,Clinical Pharmacy,76.0
Pharmacy,Epidemiology,30.0
Pharmacy,Pediatrics,40.0
Pharmacy,Cardiovascular,8.0
Pharmacy,Bioscience and Biotechnology,4.0
Pharmacy,Oceans,2.0
Pharmacy,"Conventional Medicine, Pharmacy",2.0
Pharmacy,Conventional Medicine,4.0
Pharmacy,Eastern Medicine,2.0
Pharmacy,"Internal Medicine, Metabolism and Nutrition",2.0
Pharmacy,Medical Scientist Training Program,8.0
Pharmacy,Pathology and Laboratory Medicine,10.0
Pharmacy,Pulmonary Diseases and Critical Care Medicine,8.0
Pharmacy,Comparative Effectiveness Research,8.0
Pharmacy,"HEOR, Patient Access & Value",8.0
Pharmacy,International and European Studies,2.0
Pharmacy,Orthopedic Surgery,24.0
Pharmacy,Theriogenology and Biotechnology,12.0
Pharmacy,Oral and Maxillofacial Surgery,12.0
Pharmacy,"Computational Chemistry, Traditional Chinese Materia Medica",8.0
Pharmacy,Pharmaceutical Engineering,24.0
Pharmacy,Vaccine Evaluation,2.0
Pharmacy,Health and Social Services,2.0
Pharmacy,"Health System, Medicine",2.0
Pharmacy,Molecular Bioscience,16.0
Pharmacy,Neuroscience and Regeneration Research,6.0
Pharmacy,Neurology,24.0
Pharmacy,Rehabilitation Research,6.0
Pharmacy,Toxicology and Pharmacology,4.0
Pharmacy,Cancer Institute,4.0
Pharmacy,Research and Development,16.0
Pharmacy,Life Sciences,64.0
Pharmacy,Pharmaceutical Education,12.0
Pharmacy,Pharmacy and Pharmaceutical Sciences,16.0
Pharmacy,Mathematics and Physics,6.0
Pharmacy,Pharmacoepidemiology and Clinical Drug Evaluation,12.0
Pharmacy,Orthodontics,2.0
Pharmacy,Sleep Disorders,2.0
Pharmacy,Finance & Account,2.0
Pharmacy,Human Resource,2.0
Pharmacy,Physiology,30.0
Pharmacy,Pharmacy and Biomedical Sciences; Pharmacology,2.0
Pharmacy,Pharmacy and Research Centre,10.0
Pharmacy,Molecular Medicine & Stem Cell Research,12.0
Pharmacy,Molecular and Cell Biology,12.0
Pharmacy,Zoology,14.0
Pharmacy,Biomedical Engineering,38.0
Pharmacy,Molecular Biophysics,12.0
Pharmacy,Obstetrics & Gynecology,12.0
Pharmacy,Precision Medicine,12.0
Pharmacy,Metabolic Disease Research Center of Integrated Chinese and Western Medicine,12.0
Pharmacy,Translational Cancer Research,8.0
Pharmacy,Gynaecology,8.0
Pharmacy,Cardiothoracic Surgery and Critical Care,24.0
Pharmacy,Nursing,68.0
Pharmacy,Anesthesiology and Perioperative Medicine,12.0
Pharmacy,"Health Sciences, Pharmacy",10.0
Pharmacy,Environmental Systems Analysis,12.0
Pharmacy,"Geography, Development and Environment",2.0
Pharmacy,Midwifery,8.0
Pharmacy,Pharmaceutics and Social Pharmacy,4.0
Pharmacy,General Surgery,34.0
Pharmacy,Chest Hospital,2.0
Pharmacy,Chinese Materia Medica,4.0
Pharmacy,Health Development; Research Administration and Development,2.0
Pharmacy,Management of Science and Technology Development,2.0
Pharmacy,Chemistry and Biosciences,4.0
Pharmacy,Nutrition and Food Science,14.0
Pharmacy,Colorectal and Anal Surgery,12.0
Pharmacy,Respiratory Medicine,2.0
Pharmacy,Hand and Neck Surgery,4.0
Pharmacy,Lymphoma,2.0
Pharmacy,Cell Biology,2.0
Pharmacy,Carcinogenesis and Translational Research,2.0
Pharmacy,Surgery,42.0
Pharmacy,Clinical Laboratory,2.0
Pharmacy,Pharmacy and Allied Health Professions,16.0
Pharmacy,Pharmacy and Health Professions,16.0
Pharmacy,Orthopedics,40.0
Pharmacy,Biotechnology and Pharmaceutical Technology,10.0
Pharmacy,Pharmaceutical Technology,16.0
Pharmacy,Pharmaceutical Analysis,36.0
Pharmacy,Microelectronics,2.0
Pharmacy,Medical Technology,2.0
Pharmacy,Environmental Health and Toxicology,2.0
Pharmacy,Environmental Toxicology,2.0
Pharmacy,Microbiota and Immunological Diseases,8.0
Pharmacy,"Chemistry, Biochemistry, Environmental Protection",4.0
Pharmacy,Statistics in Medicine,12.0
Pharmacy,Primary Health Care Research,4.0
Pharmacy,Medication Safety Research,2.0
Pharmacy,Clinical Neurosciences,2.0
Pharmacy,Pharmaceuticals,2.0
Pharmacy,Real-World Evidence,2.0
Pharmacy,"Medicine, Public Health",2.0
Pharmacy,Biomedical Informatics,16.0
Pharmacy,Protein Research,2.0
Pharmacy,Population Health and Genomics,2.0
Pharmacy,Medical Informatics,8.0
Pharmacy,Psychiatry,60.0
Pharmacy,Public Health and Community Medicine,2.0
Pharmacy,"Biomathematics, Human Genetics, Biostatistics",2.0
Pharmacy,Population and Global Health,2.0
Pharmacy,Receptor Research,24.0
Pharmacy,"Biophysics, Pathology",24.0
Pharmacy,Drug Screening,18.0
Pharmacy,Biomedical Sciences,54.0
Pharmacy,Cancer Science and Policy,6.0
Pharmacy,Radiation Breeding,8.0
Pharmacy,Food Science,4.0
Pharmacy,Microbial Processes in Food,4.0
Pharmacy,Food Engineering,6.0
Pharmacy,Gastroenterology,80.0
Pharmacy,Pathological Diagnosis,8.0
Pharmacy,International Education,8.0
Pharmacy,Acupuncture and Medicine Research,4.0
Pharmacy,Animal Science,20.0
Pharmacy,Physics,28.0
Pharmacy,Botanical Resources,10.0
Pharmacy,Land Degradation and Ecological Restoration,10.0
Pharmacy,Ecological Restoration,10.0
Pharmacy,Life Science,20.0
Pharmacy,DAO-DI Herbs,10.0
Pharmacy,Arts,18.0
Pharmacy,Clinical Pharmacy and Therapeutics,18.0
Pharmacy,Astronomy and Astrophysics,4.0
Pharmacy,Physics & Astronomy,2.0
Pharmacy,Gravitation,4.0
Pharmacy,Gravitational Physics,2.0
Pharmacy,Theoretical Physics,2.0
Pharmacy,Astrophysics,2.0
Pharmacy,Space Research,2.0
Pharmacy,Theoretical Sciences,2.0
Pharmacy,AstroParticle and Cosmology,12.0
Pharmacy,Accelerator Physics,4.0
Pharmacy,Particle Physics,2.0
Pharmacy,Pharmaceutical Supply Chain Management,12.0
Pharmacy,"Infection, Immunity & Cardiovascular Disease",8.0
Pharmacy,in Silico Medicine,2.0
Pharmacy,Chemical Technology,6.0
Pharmacy,Microbiology and Immunology,8.0
Pharmacy,Ophthalmology and Visual Sciences,16.0
Pharmacy,Biomedical Research,20.0
Pharmacy,Food Nutrition and Safety,18.0
Pharmacy,Music,2.0
Pharmacy,Music Therapy,8.0
Pharmacy,Behavioral Health Care,2.0
Pharmacy,Music Education and Therapy,2.0
Pharmacy,Stomatology,18.0
Pharmacy,Hospital Pharmacy,8.0
Pharmacy,Neonatology,8.0
Pharmacy,Development and Regeneration,8.0
Pharmacy,Geriatric Medicine,8.0
Pharmacy,Chemical Energy Storage and Novel Cell Technology,20.0
Pharmacy,Palliative Care,52.0
Pharmacy,Pharmacokinetics,20.0
Pharmacy,Pharmacotherapy,10.0
Pharmacy,Biopharmaceutical Research,18.0
Pharmacy,Traditional Chinese Medicine Modernization & Innovative Drug Development,36.0
Pharmacy,Breast Tumor Center,18.0
Pharmacy,Epigenetics & Gene Regulation,18.0
Pharmacy,Thoracic Surgery,12.0
Pharmacy,Preclinical Medicine,4.0
Pharmacy,Pharmacovigilance,16.0
Pharmacy,Forestry,4.0
Pharmacy,Medical Health and Translational Research,12.0
Pharmacy,Health Outcomes Research and Therapeutic Safety,12.0
Pharmacy,Animal Sciences,12.0
Pharmacy,Medicine and Health Sciences,20.0
Pharmacy,Health and Well-Being,12.0
Pharmacy,Pharmaceutical Practice,6.0
Pharmacy,Healthcare,6.0
Pharmacy,Pathology & Microbiology,6.0
Pharmacy,Medical Parasitology and Infection Biology,18.0
Pharmacy,Oncology,98.0
Pharmacy,Gastrointestinal Surgery,6.0
Pharmacy,Additive Manufacturing,2.0
Pharmacy,Pulmonary Medicine,4.0
Pharmacy,Anesthesiology,26.0
Pharmacy,Engineering and Materials Science,12.0
Pharmacy,Biodiscovery,8.0
Pharmacy,Chemical and Environmental Engineering,8.0
Pharmacy,"Dentistry, Oral & Craniofacial Sciences",4.0
Pharmacy,Colloids and Interfaces,4.0
Pharmacy,"Civil, Environmental and Mechanical Engineering",8.0
Pharmacy,Biological Science,22.0
Pharmacy,"Neuroscience, Pharmacology",2.0
Pharmacy,Neuroscience,12.0
Pharmacy,Veterinary Microbiology and Immunology,2.0
Pharmacy,Molecular Diagnostic Laboratory,2.0
Pharmacy,Pharmaceutical Care,170.0
Pharmacy,Pharmaceutical Biotechnology,4.0
Pharmacy,Agricultural and Environmental Sciences,24.0
Pharmacy,Coal Research,8.0
Pharmacy,Pharmacology and Experimental Therapeutics,24.0
Pharmacy,Medical and Bio-allied Health Sciences,4.0
Pharmacy,Cancer Biology,8.0
Pharmacy,Biotechnology and Pharmaceutical Engineering,18.0
Pharmacy,Pathology and Morphology,2.0
Pharmacy,Plastic Reconstructive and Aesthetic Surgery,2.0
Pharmacy,Hematology and Bone Marrow Transplantation,12.0
Pharmacy,"Health, Behavior, and Society",6.0
Pharmacy,Nursing and Midwifery,8.0
Pharmacy,Medical Center,2.0
Pharmacy,"Medicine, Surgery, and Dentistry",12.0
Pharmacy,Basic Medical Sciences,10.0
Pharmacy,Computational Chemical Biology,20.0
Pharmacy,Organic Chemistry,20.0
Pharmacy,Graduate School of Comprehensive Academic Studies,2.0
Pharmacy,Respiratory and Critical Care Medicine,4.0
Pharmacy,Antibody Technique,2.0
Pharmacy,Family Practice,2.0
Pharmacy,Clinical Care and Research,6.0
Pharmacy,Pharmacy Services,6.0
Pharmacy,Agricultural Science,2.0
Pharmacy,Science,10.0
Pharmacy,Anatomy and Medical Imaging,8.0
Pharmacy,Pharmaceutical,4.0
Pharmacy,Chinese Medicine & Disease Susceptibility,4.0
Pharmacy,Life Science and Biopharmaceutics,4.0
Pharmacy,OBG & Gynaecology,2.0
Pharmacy,Food and Nutrition,6.0
Pharmacy,Forestry and Wood,4.0
Pharmacy,Food Science and Technology; Food Chemistry,2.0
Pharmacy,Sustainable Food Process,4.0
Pharmacy,Minimally Invasive Therapeutics,30.0
Pharmacy,Materials Science and Engineering,24.0
Pharmacy,Biomedical Innovation,24.0
Pharmacy,Neuroregeneration,2.0
Pharmacy,Research and Design,4.0
Pharmacy,Healthcare and Biomedical Engineering,2.0
Pharmacy,Medical Genetics,10.0
Pharmacy,"Medical Research, Human Genetics",6.0
Pharmacy,Biological Science and Technology,10.0
Pharmacy,Integration of Traditional Chinese and Modern Medicine,6.0
Pharmacy,Reconstructive and Plastic Surgery,6.0
Pharmacy,Endocrinology,16.0
Pharmacy,Medical,4.0
Pharmacy,Pharmacology and Therapeutic,4.0
Pharmacy,Microbial Technology,10.0
Pharmacy,Stem Cell and Regenerative Medicine,4.0
Pharmacy,Food Culture and Innovation,4.0
Pharmacy,Translational Research in Biomedicine,4.0
Pharmacy,Aquaculture,4.0
Pharmacy,Biochemical Science and Technology,4.0
Pharmacy,Seafood Science,4.0
Pharmacy,Technical Engineering,2.0
Pharmacy,Medicinal Chemistry,8.0
Pharmacy,Chemical Biology of Natural Products,4.0
Pharmacy,Medical School,2.0
Pharmacy,Steroid Research,2.0
Pharmacy,Infection Control and Hand Hygiene,2.0
Pharmacy,Biotechnology,44.0
Pharmacy,Biosurfaces and Drug Discovery,6.0
Pharmacy,Cosmeceutics,12.0
Pharmacy,Drug Development,4.0
Pharmacy,Analytical Chemistry,8.0
Pharmacy,Physics Engineering,2.0
Pharmacy,Metallurgical and Materials Engineering,2.0
Pharmacy,Cardiology and Macrovascular Disease,4.0
Pharmacy,Chemistry and Biochemistry,16.0
Pharmacy,"Hematology, Oncology, Cell Therapy",10.0
Pharmacy,Physiotherapy,6.0
Pharmacy,Interfacial Engineering and Biotechnology,30.0
Pharmacy,Nanoscience and Nanotechnology,10.0
Pharmacy,Primary Care,20.0
Pharmacy,Psychiatric Hospital,160.0
Pharmacy,Pediatric Clinical Effectiveness,2.0
Pharmacy,Infectious,2.0
Pharmacy,Allergy and Pulmonary Medicine,2.0
Pharmacy,Anesthesiology and Critical Care,2.0
Pharmacy,Biochemistry and Molecular Biology,10.0
Pharmacy,Health Inspection and Testing,4.0
Pharmacy,Pathogen Biology,2.0
Pharmacy,Cell Architecture,2.0
Pharmacy,Systems Biomedicine,14.0
Pharmacy,Digestive Endoscopy,2.0
Pharmacy,Paediatric,54.0
Pharmacy,Cellular and Genetic Engineering,20.0
Pharmacy,Cardiovascular Medicine,24.0
Pharmacy,Pulmonary and Critical Care Medicine,24.0
Pharmacy,Infectious Disease,2.0
Pharmacy,Lysosomal and Metabolic Diseases,14.0
Pharmacy,Molecular Stem Cell Biology,12.0
Pharmacy,Fine Chemicals Process,12.0
Pharmacy,Carbon Materials,12.0
Pharmacy,Endocrinology - Diabetes - Nutrition,4.0
Pharmacy,Neuroscience and Neuroendocrine Communication,4.0
Pharmacy,"Endocrinology, Diabetology, Metabolic Diseases, and Nutrition",4.0
Pharmacy,Rare Diseases,4.0
Pharmacy,Drug Research,2.0
Pharmacy,Thoracic Oncology,4.0
Pharmacy,Thoracic Medical Oncology,2.0
Pharmacy,Dermatology and Venereology,14.0
Pharmacy,MPBA,50.0
Pharmacy,Pharmacy Business Administration,50.0
Pharmacy,Medicinal Plant,12.0
Pharmacy,Medicinal and Life Sciences,16.0
Pharmacy,Information Sciences,2.0
Pharmacy,Clinical & Translational Medicine,2.0
Pharmacy,Clinical Microbiology,2.0
Pharmacy,Medical Laboratory Sciences,2.0
Pharmacy,Quality Management of Medicines,16.0
Pharmacy,Community Health Studies,8.0
Pharmacy,Pharmacy and Health Sciences,4.0
Pharmacy,Pharmaceutical Microbiology,12.0
Pharmacy,Medical Biology,12.0
Pharmacy,Virology,18.0
Pharmacy,"Chemistry and Technology of Organic Substances, Natural Compounds and Polymers",6.0
Pharmacy,Chemical Syntheses,6.0
Pharmacy,Natural Products Chemistry,6.0
Pharmacy,Laboratory Medicine,8.0
Pharmacy,Pharmaceutical Chemistry,34.0
Pharmacy,"Chemical, Biological, Pharmaceutical, Environmental Sciences",24.0
Pharmacy,Chemistry and Molecular Engineering,6.0
Pharmacy,Flexible Electronics,6.0
Pharmacy,Electronics and Information Engineering,6.0
Pharmacy,Pharmaceutical Education and Research,32.0
Pharmacy,Clinical Pharmacy and Translational Science,4.0
Pharmacy,Life Science and Technology,2.0
Pharmacy,Laboratory,26.0
Pharmacy,Health Services Administration,8.0
Pharmacy,Periodontics,2.0
Pharmacy,Restorative Dentistry,4.0
Pharmacy,Craniofacial Diagnostics and Biosciences,2.0
Pharmacy,Industrial Biotechnology,32.0
Pharmacy,Formulation and Processing,2.0
